"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1024","Playwright Document Page Verify to work run tabs","chromium","Fri May 01 02:54:28 UTC 2026","passed","Fri May 01 02:54:29 UTC 2026","","DocPage.spec.ts","",""
"","682","Playwright header training","chromium","Fri May 01 02:55:01 UTC 2026","passed","Fri May 01 02:55:02 UTC 2026","","Header.spec.ts","",""
"","1162","Playwright Document Page Verify to work install tabs","chromium","Fri May 01 02:54:27 UTC 2026","passed","Fri May 01 02:54:28 UTC 2026","","DocPage.spec.ts","",""
"","1240","Playwright Document Page Verify to work copy button at install sec","chromium","Fri May 01 02:54:33 UTC 2026","passed","Fri May 01 02:54:34 UTC 2026","","DocPage.spec.ts","",""
"","864","Playwright Document of right side bar Verify link count to be greater than 3 at writing tests sec","chromium","Fri May 01 02:54:47 UTC 2026","passed","Fri May 01 02:54:47 UTC 2026","","DocPage.spec.ts","",""
"","3704","tab practice5","chromium","Fri May 01 02:55:23 UTC 2026","passed","Fri May 01 02:55:27 UTC 2026","","iframe-test/IFrame.spec.ts","",""
"","1028","Playwright Document Page Verify to work version tabs","chromium","Fri May 01 02:54:32 UTC 2026","passed","Fri May 01 02:54:33 UTC 2026","","DocPage.spec.ts","",""
"","772","Playwright header training:API","chromium","Fri May 01 02:54:55 UTC 2026","passed","Fri May 01 02:54:56 UTC 2026","","Header.spec.ts","",""
"","1436","Playwright header training:Hover menu2","chromium","Fri May 01 02:54:58 UTC 2026","passed","Fri May 01 02:54:59 UTC 2026","","Header.spec.ts","",""
"","1204","Playwright Document Page Verify to work copy button at version sec","chromium","Fri May 01 02:54:40 UTC 2026","passed","Fri May 01 02:54:41 UTC 2026","","DocPage.spec.ts","",""
"","13279","tab practice6","chromium","Fri May 01 02:55:27 UTC 2026","passed","Fri May 01 02:55:40 UTC 2026","","iframe-test/IFrame.spec.ts","",""
