"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","584","file download practice1","chromium","Fri May 08 05:14:17 UTC 2026","passed","Fri May 08 05:14:17 UTC 2026","","download-test/Download.spec.ts","",""
"","1010","Playwright footer training:isOuterLinks","chromium","Fri May 08 05:14:20 UTC 2026","passed","Fri May 08 05:14:21 UTC 2026","","Footer.spec.ts","",""
"","957","Playwright header training:Logo","chromium","Fri May 08 05:14:20 UTC 2026","passed","Fri May 08 05:14:21 UTC 2026","","Header.spec.ts","",""
"","1726","Playwright header search button","chromium","Fri May 08 05:14:25 UTC 2026","passed","Fri May 08 05:14:27 UTC 2026","","Header.spec.ts","",""
"","1020","Playwright header training:OuterLink","chromium","Fri May 08 05:14:24 UTC 2026","passed","Fri May 08 05:14:25 UTC 2026","","Header.spec.ts","",""
"","2006","Playwright Document Page Verify to work copy button at report sec","chromium","Fri May 08 05:14:07 UTC 2026","passed","Fri May 08 05:14:09 UTC 2026","","DocPage.spec.ts","",""
"","1960","Playwright Document Page Verify to work test tabs","chromium","Fri May 08 05:14:02 UTC 2026","passed","Fri May 08 05:14:04 UTC 2026","","DocPage.spec.ts","",""
"","1463","Playwright Document of right side bar Verify link count to be greater than 3 at writing tests sec","chromium","Fri May 08 05:14:15 UTC 2026","passed","Fri May 08 05:14:17 UTC 2026","","DocPage.spec.ts","",""
"","1591","Playwright Document of right side bar Verify assertion link to be scrollable at writing tests sec","chromium","Fri May 08 05:14:15 UTC 2026","passed","Fri May 08 05:14:17 UTC 2026","","DocPage.spec.ts","",""
"","22696","iFrame practice1","chromium","Fri May 08 05:14:26 UTC 2026","passed","Fri May 08 05:14:48 UTC 2026","","iframe-test/IFrame.spec.ts","",""
"","18306","tab practice6","chromium","Fri May 08 05:14:55 UTC 2026","passed","Fri May 08 05:15:13 UTC 2026","","iframe-test/IFrame.spec.ts","",""
